id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF29,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F11,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit,Provincial_Class,Federal_Class,Regime,Vegetation_Type,Vegetation_Cover,Woody_Canopy_Cover,Moss_Cover,Phragmites,Soil_Type,Surface_Water_Present,Saturation_Depth,Living_Moss_Depth,Organic_Depth,Hydrogeomorphic_Class,F65
226.0,2.0,4.0,5.0,4.0,0.0,0.0,4.0,2.0,2.0,4.0,6.0,4.0,2.0,5.0,4.0,0.04,0.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,1950.0,0.0,6.0,1.0,0.0,0.0,0.3333333333333333,4.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,168.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,7.0,0.0,0.0,162.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.138888889,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.6666666666666666,2.6666666666666665,1.0,1.0,2.0,0.0,2.0,1.0,2.0,4.0,76.3,6.0,0
227.0,1.0,1.0,6.0,4.0,3.0,1.0,5.0,4.0,3.0,5.0,7.0,5.0,2.0,1.0,2.0,0.1,0.0,4.0,4.0,3.0,1.0,3.0,1.0,6.0,1945.0,2.0,6.0,0.0,0.0,0.3333333333333333,0.3333333333333333,4.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,232.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,211.66666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.7,96.0,4.0,0
228.0,2.0,5.0,5.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,0.025,0.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,2017.0,2.0,6.0,0.0,0.0,0.0,0.3333333333333333,4.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,232.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,124.33333333333333,0.0,1.0,0.333333333,0.0,0.138888889,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,24.0,4.0,0
229.0,4.0,5.0,7.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,0.14,0.0,4.0,4.0,2.0,1.0,3.0,1.0,6.0,2236.0,0.0,6.0,1.0,0.0,0.0,0.3333333333333333,4.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,186.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,7.0,0.0,0.0,403.0,0.0,1.0,0.0,0.0,0.138888889,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.6666666666666666,3.3333333333333335,1.0,1.0,3.0,0.0,2.0,0.0,2.0,12.2,68.5,4.333333333333333,0
22.0,4.0,5.0,7.0,1.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,0.71,0.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,1523.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,64.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.3,0.0,6.31
230.0,5.0,5.0,7.0,1.0,0.0,0.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,0.54,0.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,2272.0,0.0,6.0,1.0,0.0,0.0,0.3333333333333333,2.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,232.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,366.6666666666667,0.0,1.0,0.333333333,0.0,0.138888889,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.6666666666666666,3.3333333333333335,1.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,64.8,4.333333333333333,0
231.0,3.0,5.0,7.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,3.0,3.0,4.0,5.0,4.0,0.37,0.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,1971.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,168.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,7.0,0.0,0.0,159.66666666666666,0.0,1.0,0.0,0.0,0.138888889,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,2.6666666666666665,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,76.0,4.666666666666667,0
232.0,1.0,4.0,7.0,2.0,0.0,0.0,5.0,1.0,2.0,5.0,7.0,0.0,5.0,5.0,4.0,2146.0,0.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2146.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,80.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0,7.0,0.0,2.0,403.0,0.3333333333333333,1.0,0.333333333,0.0,0.138888889,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,7.333333333333333,0
233.0,4.0,5.0,6.0,1.0,0.0,0.0,3.0,4.0,3.0,5.0,6.0,3.0,3.0,5.0,1.0,0.25,0.0,4.0,4.0,2.0,2.0,3.0,2.0,6.0,2141.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,3.0,232.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,307.6666666666667,0.0,1.0,0.0,0.0,0.138888889,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,6.666666666666667,32.7,4.0,0
236.0,3.0,5.0,6.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,0.212,0.0,4.0,4.0,3.0,1.0,3.0,3.0,6.0,2039.0,2.0,6.0,0.0,0.0,0.0,0.6666666666666666,4.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,3.0,224.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,124.33333333333333,0.0,1.0,0.333333333,0.0,0.138888889,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,0.0,2.0,1.0,2.0,8.3,71.0,5.0,0
237.0,3.0,5.0,6.0,2.0,0.0,0.0,5.0,5.0,3.0,4.0,6.0,4.0,2.0,4.0,4.0,0.12,0.0,4.0,4.0,1.0,1.0,3.0,2.0,6.0,2092.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,128.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,209.33333333333334,0.0,1.0,0.5,0.0,0.138888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,8.0,0.6666666666666666,2.3333333333333335,1.0,3.0,3.0,0.0,2.0,1.0,2.0,6.2,29.1,4.666666666666667,0
238.0,1.0,5.0,6.0,3.0,1.0,0.0,4.0,5.0,3.0,6.0,7.0,3.0,3.0,1.0,2.0,0.03,0.0,4.0,4.0,1.0,1.0,3.0,2.0,6.0,2026.0,2.0,6.0,0.0,0.0,0.0,0.3333333333333333,2.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,128.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,159.66666666666666,0.0,1.0,0.333333333,0.0,0.138888889,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,7.0,63.0,5.0,0
239.0,5.0,6.0,6.0,6.0,3.0,0.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,0.26,0.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,2314.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.3333333333333333,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,366.6666666666667,0.6666666666666666,1.0,0.333333333,0.0,0.138888889,0.22222222233333333,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,2.0,0.0,2.0,0.0,2.0,9.8,290.5,3.6666666666666665,0
240.0,4.0,5.0,7.0,1.0,3.0,0.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,0.27,0.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,2140.0,2.0,6.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,224.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,4.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,6.0,1.0,7.0,0.0,2.0,307.6666666666667,0.0,1.0,0.333333333,0.0,0.138888889,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,3.3333333333333335,1.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,70.8,4.333333333333333,0
241.0,4.0,5.0,4.0,6.0,0.0,0.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,2.0,2.0,0.25,0.0,4.0,4.0,2.0,3.0,3.0,3.0,6.0,2141.0,0.0,6.0,0.0,0.0,0.0,0.3333333333333333,3.0,2.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,224.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,3.0,1.0,6.0,1.0,7.0,0.0,0.0,307.6666666666667,0.0,1.0,0.666666667,0.0,0.138888889,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0,6.666666666666667,80.7,4.0,0
242.0,2.0,5.0,7.0,1.0,3.0,0.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,0.2,0.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,1971.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,6.0,1.0,7.0,0.0,0.0,196.66666666666666,0.3333333333333333,1.0,0.333333333,0.0,0.138888889,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.0,3.0,0.3333333333333333,2.0,1.0,2.0,5.5,39.5,5.666666666666667,0
248.0,2.0,2.0,5.0,6.0,0.0,0.0,4.0,3.0,2.0,3.0,4.0,6.0,2.0,5.0,4.0,0.13,0.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,1903.0,0.0,6.0,1.0,1.0,1.0,0.3333333333333333,3.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,3.0,160.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,173.33333333333334,0.3333333333333333,1.0,0.0,0.148148148,0.111111111,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,8.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,3.0,0.3333333333333333,2.0,1.0,2.0,7.7,90.0,4.0,0
249.0,4.0,5.0,6.0,6.0,3.0,0.0,5.0,1.0,1.0,4.0,5.0,5.0,2.0,5.0,4.0,0.22,0.0,4.0,4.0,1.0,1.0,3.0,3.0,6.0,2192.0,0.0,6.0,1.0,0.0,0.0,0.3333333333333333,4.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,192.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,366.6666666666667,0.0,1.0,0.0,0.0,0.138888889,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,8.0,0.6666666666666666,3.3333333333333335,1.0,0.0,4.0,0.0,2.0,1.0,2.0,7.8,120.9,4.333333333333333,0
250.0,2.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,2.0,1.0,4.0,0.005,1.0,4.0,4.0,2.0,2.0,3.0,3.0,6.0,2039.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,4.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,224.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,124.33333333333333,0.0,1.0,0.0,0.0,0.138888889,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,4.3,87.0,5.0,0
251.0,1.0,4.0,5.0,6.0,3.0,0.0,3.0,1.0,1.0,4.0,7.0,5.0,1.0,5.0,4.0,0.03,0.0,4.0,4.0,3.0,3.0,3.0,1.0,6.0,2181.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,2.0,160.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,7.0,0.0,0.0,403.0,0.0,1.0,0.333333333,0.0,0.138888889,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,8.0,1.3333333333333333,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,9.3,126.7,4.333333333333333,0
252.0,4.0,5.0,4.0,4.0,0.0,0.0,4.0,4.0,3.0,5.0,6.0,5.0,2.0,4.0,4.0,0.12,0.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,2181.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,224.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,369.3333333333333,0.0,1.0,0.5,0.0,0.138888889,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,8.0,0.6666666666666666,3.3333333333333335,1.0,2.0,4.0,0.0,2.0,1.0,2.0,8.3,99.0,4.333333333333333,0
253.0,2.0,2.0,2.0,6.0,2.0,2.0,4.0,2.0,2.0,4.0,7.0,4.0,3.0,1.0,4.0,0.146,0.0,0.0,1.0,1.0,2.0,3.0,3.0,6.0,2139.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,128.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,7.0,0.0,1.0,403.0,0.0,1.0,0.0,0.0,0.138888889,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,0.0,3.0,1.0,2.0,4.0,0.0,2.0,1.6666666666666667,2.0,7.766666666666667,92.23333333333335,5.0,0
254.0,1.0,6.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,5.0,7.0,0.0,3.0,5.0,4.0,0.38,1.0,4.0,4.0,1.0,2.0,3.0,3.0,6.0,2039.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,128.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,205.0,0.0,0.6666666666666666,0.0,0.0,0.138888889,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,2.0,0.0,2.0,1.0,2.0,0.0,270.7,6.0,0
255.0,1.0,5.0,7.0,1.0,3.0,1.0,5.0,4.0,3.0,5.0,7.0,4.0,2.0,2.0,2.0,0.061,0.0,4.0,4.0,3.0,0.0,3.0,3.0,6.0,2038.0,2.0,6.0,0.0,0.0,0.0,0.6666666666666666,3.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,224.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,124.33333333333333,0.0,1.0,0.0,0.0,0.138888889,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,7.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.7,26.0,5.0,0
